Date,Open,High,Low,Close,Volume,symbol
2026-03-06,647.9000244140625,649.469970703125,636.1099853515625,644.8599853515625,13128500,META
2025-03-07,564.2736590980126,570.6883208259039,559.0648080255879,569.2353515625,81158800,SPY
2025-03-10,561.0021324297065,562.9294509409499,549.1414138289008,554.073486328125,99326600,SPY
2025-03-11,552.907117228081,557.473488465779,545.612771416854,549.4674682617188,88102100,SPY
2025-03-12,555.6449248680879,556.574016783005,547.2633707942651,552.3832397460938,69588200,SPY
2025-03-13,552.00772273254,552.6205217060727,543.2999808309211,545.019775390625,74079400,SPY
2025-03-14,549.655280917059,557.2857071377122,545.0889095501292,556.2775268554688,62660300,SPY
2025-03-17,556.2577597204585,563.097483760462,555.8228643209595,560.5671997070312,49008700,SPY
2025-03-18,558.244456671408,558.4619345411708,552.571089463648,554.5083618164062,66041400,SPY
2025-03-19,556.2972851708735,564.3230320254004,555.1112014285828,560.54736328125,66556000,SPY
2025-03-20,556.7914890984629,563.9474453254734,556.0699211298971,558.9263916015625,62958200,SPY
2025-03-21,554.4514053360011,560.0129560782987,553.2121973894178,559.1107788085938,83763000,SPY
2025-03-24,565.8719462913679,570.1844265679264,565.2771506364932,569.1236572265625,58766800,SPY
2025-03-25,570.3330467188074,571.4334488408351,568.7369614238087,570.49169921875,38355700,SPY
2025-03-26,570.2240858480267,571.3542581528293,562.293154038674,563.6810913085938,51848300,SPY
2025-03-27,562.2832555151155,565.971170433539,560.0626041917773,562.1841430664062,42164200,SPY
2025-03-28,560.6475137101825,561.3811152230641,550.2777985606353,550.8626708984375,71662700,SPY
2025-03-31,545.0830251203251,555.869096797962,542.1485586831927,554.5604858398438,95328200,SPY
2025-04-01,552.6372621541935,558.0798545049701,548.8997911229003,556.1268310546875,54609600,SPY
2025-04-02,550.2579079318416,562.5211054527999,550.019989677278,559.6461791992188,76014500,SPY
2025-04-03,540.4037717910755,543.2390654249921,532.06640625,532.06640625,125986000,SPY
2025-04-04,519.1488461365848,521.3298644038904,500.69953122991006,500.9176330566406,217965100,SPY
2025-04-07,484.966562158496,518.6531751879934,477.64034947944,500.0254211425781,256611400,SPY
2025-04-08,517.3544574544211,520.4475157965463,484.93679417196097,492.193603515625,165816600,SPY
2025-04-09,489.17988772825765,543.8834838867188,488.7932402716448,543.8834838867188,241867300,SPY
2025-04-10,527.5754008869551,528.8939350431352,504.92270453590345,520.0509643554688,162331200,SPY
2025-04-11,518.4945124649533,531.7986316335475,515.5798930426869,529.3301391601562,97866300,SPY
2025-04-14,539.3528832417228,539.580938661594,529.2508571038156,534.4654541015625,68034000,SPY
2025-04-15,535.0107183382963,538.5399805011373,532.1754247962592,532.968505859375,56892900,SPY
2025-04-16,527.0896882471153,533.2460954669957,515.7980102587055,521.1216430664062,83484800,SPY
2025-04-17,523.0845951885916,526.5840872057769,519.3867572764926,521.8651733398438,79868100,SPY
2025-04-21,516.6605370453387,517.1959136790683,504.07020068364903,509.44342041015625,69368100,SPY
2025-04-22,515.6493363944684,524.7302260402327,514.7075262081219,522.6979370117188,75948100,SPY
2025-04-23,535.7641184612734,540.7209502963145,529.2706808590098,530.79736328125,90590700,SPY
2025-04-24,532.086198348384,542.7037553366079,530.8272040401201,541.9701538085938,64150400,SPY
2025-04-25,541.9304442378503,546.2924199116221,538.9959780328687,545.885986328125,61119600,SPY
2025-04-28,546.6295538469604,548.770878725811,540.3145544882295,546.0941772460938,47613800,SPY
2025-04-29,544.1709145104755,550.6544896169489,543.8140371215516,549.5342407226562,47775100,SPY
2025-04-30,542.8425243498715,551.7152660165827,536.8447695388113,549.7523193359375,93101500,SPY
2025-05-01,555.5319356264844,559.2000030839217,553.0435965011045,553.6483154296875,63186100,SPY
2025-05-02,559.8543184862792,563.4728299899488,557.52463168794,561.8668212890625,60717300,SPY
2025-05-05,557.7130106117388,561.7578025218996,556.850526672483,558.6448974609375,38659200,SPY
2025-05-06,553.1130409863903,558.486229861133,552.151444635027,553.9755249023438,48264700,SPY
2025-05-07,555.3139314189718,558.9522292842823,551.239369394788,556.3052978515625,55588000,SPY
2025-05-08,560.3599572530266,565.3861923682981,556.850541835946,560.1815185546875,65130800,SPY
2025-05-09,561.5892516710271,562.6004648206437,557.9013974918248,559.4677734375,37603400,SPY
2025-05-12,576.4498296839446,577.9666494201874,572.0580835025086,577.9567260742188,78993600,SPY
2025-05-13,578.3730584556538,583.9941496422729,577.8080328415324,581.7734985351562,67947200,SPY
2025-05-14,582.7351003798474,583.8949821637985,580.4846792150129,582.5170288085938,66283500,SPY
2025-05-15,580.5045239452851,585.8677897044162,580.0484736048338,585.3622436523438,71268100,SPY
2025-05-16,586.1454032115668,589.3673441171694,584.1924403834937,589.0699462890625,76052100,SPY
2025-05-19,583.0225710566098,590.3983396880136,583.0225710566098,589.7142944335938,68168500,SPY
2025-05-20,587.9695461543464,588.9212192076606,584.5096264657933,587.7315673828125,60614500,SPY
2025-05-21,583.3596614167781,587.4639329373288,576.7968205254032,577.8278198242188,95197700,SPY
2025-05-22,577.6295673689441,581.5554004178355,576.3903592673228,578.055908203125,70860400,SPY
2025-05-23,571.0071868542327,576.7868697784111,570.6304627900578,574.1101684570312,76029000,SPY
2025-05-27,581.0101669642168,586.2049176986301,573.4361124467979,586.0463256835938,72588500,SPY
2025-05-28,586.452712017421,587.6522871583933,581.9221602554891,582.65576171875,68445500,SPY
2025-05-29,587.9397721452495,588.0785779673218,581.0101304856973,584.9557495117188,69973300,SPY
2025-05-30,583.8454023131852,586.026420478472,578.2045251191539,584.3014526367188,90601200,SPY
2025-06-02,582.6856189346104,587.6721612666921,580.0089171212081,587.5928955078125,61630500,SPY
2025-06-03,587.2259796444896,591.9250465362925,586.740159298439,590.943603515625,63606200,SPY
2025-06-04,591.8061707239787,592.7876138828078,590.3488304970734,590.7850341796875,57314200,SPY
2025-06-05,592.4702844558809,593.8284515327539,585.9470768439928,587.9298095703125,92278700,SPY
2025-06-06,593.4913881340742,595.6426968087642,591.7069406984755,593.96728515625,66588700,SPY
2025-06-09,594.5422573867003,596.0590770966814,593.322896017802,594.5026245117188,53016400,SPY
2025-06-10,595.0379370041686,598.2598779419187,593.9177485918233,597.873291015625,66247000,SPY
2025-06-11,598.9736747077318,599.8361586452579,594.0961689044454,596.1680908203125,73658200,SPY
2025-06-12,594.8297748594797,598.5374755859375,594.3440149953893,598.5374755859375,64129000,SPY
2025-06-13,593.3328138188501,596.6538671866508,590.338867810054,591.8457641601562,89506000,SPY
2025-06-16,595.2164614851225,599.2314836456252,595.0379622706928,597.4767456054688,79984100,SPY
2025-06-17,595.0280706090336,596.5547531382241,591.6078443016146,592.3712158203125,82209400,SPY
2025-06-18,593.2733488854554,596.0293161899417,591.3203254879343,592.281982421875,76605000,SPY
2025-06-20,594.9675856083323,596.0414436168163,589.4790454395113,590.8909912109375,94051400,SPY
2025-06-23,591.6465733053511,597.1152078061239,588.5145735944315,596.7274780273438,87426000,SPY
2025-06-24,600.8836010096178,604.3834856367664,599.9688039561656,603.3196411132812,67735300,SPY
2025-06-25,604.4431877891288,605.1392079707367,602.086708265907,603.65771484375,62114800,SPY
2025-06-26,605.517034479532,608.8181084243395,604.9005750782753,608.380615234375,78548400,SPY
2025-06-27,609.3848675360332,612.8748603878714,607.3465704310272,611.4032592773438,86258400,SPY
2025-06-30,613.8591865146053,615.6886593072754,611.5325044540273,614.3264770507812,92502500,SPY
2025-07-01,612.8450033281383,615.3009489521946,612.0098276707645,614.127685546875,70030100,SPY
2025-07-02,613.7200271324969,616.9514932068568,613.0936150077308,616.9117431640625,66510400,SPY
2025-07-03,618.9003311484321,622.7085065821568,618.8804257837007,621.7738647460938,51065800,SPY
2025-07-07,619.8050287830624,620.4712515380828,614.3463473867639,617.1403198242188,74814500,SPY
2025-07-08,617.8065573856337,618.5622329876766,615.9870371559156,616.8023681640625,59024600,SPY
2025-07-09,619.2184771119485,621.1573080723725,617.3690382262929,620.5010986328125,66113300,SPY
2025-07-10,620.6402811009391,623.2950374474425,619.4570650879599,622.2510375976562,57529000,SPY
2025-07-11,619.1886732139827,621.2965785748338,617.9856123550688,620.0636596679688,63670200,SPY
2025-07-14,619.6062115300674,621.5948059142781,618.2539819137044,621.246826171875,51898500,SPY
2025-07-15,623.9413645164026,624.2793915612978,618.5124802515571,618.592041015625,74317300,SPY
2025-07-16,620.1829130237127,621.1672575214722,614.5253596449445,620.66015625,88987500,SPY
2025-07-17,620.8391784397268,624.8163671275224,620.6204015046147,624.4583740234375,68885700,SPY
2025-07-18,625.7111996075373,625.8802131347736,622.8874296174818,624.0010375976562,65621600,SPY
2025-07-21,625.1842651367188,627.9384270926762,624.7567246264017,625.1842651367188,63375000,SPY
2025-07-22,625.5123643014988,626.1387764125508,622.6189860590433,625.2737426757812,60046300,SPY
2025-07-23,627.9483363497261,630.5932006835938,626.138708302101,630.5932006835938,70511000,SPY
2025-07-24,630.9809681636451,632.5221773472229,630.3744614468128,630.802001953125,71307100,SPY
2025-07-25,631.4682494008442,633.9440397736063,631.2196750953526,633.4667358398438,56865400,SPY
2025-07-28,633.8445768779104,634.4013808975731,631.9156378299562,633.3076782226562,54917100,SPY
2025-07-29,634.7096125224674,635.0277949185313,630.722531607152,631.6372680664062,60556300,SPY
2025-07-30,632.2934318863223,634.0434045947875,627.9384054781906,630.841796875,80418900,SPY
2025-07-31,635.8132594113927,636.200989166749,627.1728149946817,628.475341796875,103385200,SPY
2025-08-01,622.7282752516747,622.7680859762785,615.7582427178595,618.1743774414062,140103600,SPY
2025-08-04,622.1019219542782,627.6202593639928,622.0124691896333,627.570556640625,73218000,SPY
2025-08-05,628.187016594973,629.0023475949919,623.464104816374,624.3887939453125,68051400,SPY
2025-08-06,625.462617040701,629.8275961427472,624.5478806448895,629.17138671875,64357500,SPY
2025-08-07,632.6116453260242,633.3474155493337,625.5223013845391,628.6444091796875,74205800,SPY
2025-08-08,630.4440623273716,634.0136158764692,630.125879949944,633.5462646484375,64051600,SPY
2025-08-11,633.824713555593,635.3062066703783,631.0406328520911,632.29345703125,58742300,SPY
2025-08-12,634.6499095494731,639.1839021511607,633.1584638161933,639.0248413085938,64730800,SPY
2025-08-13,641.2321859855442,642.5049155421342,639.0149226306152,641.2123413085938,60092800,SPY
2025-08-14,639.1242567818475,641.9381347685223,638.6768716045066,641.27197265625,59327500,SPY
2025-08-15,642.3060144753327,642.4054806038605,638.8558324502803,639.7705688476562,68592500,SPY
2025-08-18,639.1939154739885,640.3274289037191,638.5178006265407,639.6314086914062,43804900,SPY
2025-08-19,639.4523760102862,640.4367204754008,634.8388226855677,636.1612548828125,69750700,SPY
2025-08-20,635.7536294439067,636.0120957287904,629.3404006137462,634.470947265625,88890300,SPY
2025-08-21,632.6514763962614,634.3317804706619,630.195530658508,631.9255981445312,54805800,SPY
2025-08-22,634.1230118894028,642.8131599802851,633.6159105915494,641.6299438476562,84083200,SPY
2025-08-25,640.3671451910226,641.6100166878209,638.686780499868,638.8060913085938,51274300,SPY
2025-08-26,638.5376929659955,641.8288143683822,637.9112808564007,641.4807739257812,51581600,SPY
2025-08-27,640.8941330732226,643.6781530071313,640.7449642231398,642.9423828125,48341100,SPY
2025-08-28,643.548887361664,645.7761033013204,641.6597591604225,645.2192993164062,61519500,SPY
2025-08-29,643.777581165663,644.1455269630451,639.472317969575,641.3713989257812,74522200,SPY
2025-09-02,633.8644906037873,636.8374296419402,631.2991867317828,636.6187133789062,81983500,SPY
2025-09-03,639.0049424066366,640.5361988813526,636.8075845104526,640.06884765625,70820900,SPY
2025-09-04,640.7450037735979,645.4480709373178,639.8402199968853,645.418212890625,65219200,SPY
2025-09-05,647.7646994415851,648.4905776412766,639.6612139364762,643.5488891601562,85178900,SPY
2025-09-08,644.9210585487652,646.1341327155172,643.5389708468488,645.1298828125,63133100,SPY
2025-09-09,645.2689866211995,647.148222783044,643.5289666240282,646.6212768554688,66133900,SPY
2025-09-10,649.8924717726807,650.817160801947,646.9195331255914,648.4905395507812,78034500,SPY
2025-09-11,650.4493620868353,654.5757199134183,649.8627606991871,653.8796997070312,69934400,SPY
2025-09-12,653.8497465125743,655.351144838518,653.1537870945498,653.6608276367188,72780100,SPY
2025-09-15,655.8782140097094,657.2701936656516,655.5799369896564,657.1409301757812,63772400,SPY
2025-09-16,657.6977327581834,658.0060231465056,655.450672087237,656.2361450195312,61169000,SPY
2025-09-17,656.2461210913638,657.9463305061431,650.5686620900484,655.4208374023438,101952200,SPY
2025-09-18,658.1153302554297,661.098221592467,656.504573788396,658.4832153320312,90459200,SPY
2025-09-19,660.3786700487054,662.5921003065068,658.4244226642126,661.74462890625,97945600,SPY
2025-09-22,660.2490220888672,665.3239917254978,660.2190812650523,664.8753662109375,69452200,SPY
2025-09-23,664.7557113987294,665.3739407705357,660.0296859026699,661.256103515625,81708900,SPY
2025-09-24,662.5522091075384,662.6518901422049,657.7264420940938,659.1522216796875,68082200,SPY
2025-09-25,656.0016057727498,657.4672457066506,652.4819765077987,656.1112670898438,89622100,SPY
2025-09-26,657.5669862915963,660.4185456623683,655.9417836675868,659.8701782226562,69179200,SPY
2025-09-29,662.4026597035332,663.3199930316334,659.9100251593522,661.7246704101562,73499000,SPY
2025-09-30,660.976860345401,664.6859320813617,659.6607420426623,664.21728515625,86288000,SPY
2025-10-01,661.2161783670498,667.3979243492374,661.1065170498754,666.4806518554688,72545400,SPY
2025-10-02,668.4747085274895,668.5943501107935,664.8155382515555,667.248291015625,56896000,SPY
2025-10-03,668.0160736487628,670.6981508367895,666.1914481336265,667.2384033203125,70494400,SPY
2025-10-06,669.6412668959266,670.5286593813627,667.4876574687494,669.6312866210938,54623300,SPY
2025-10-07,670.5585274945992,671.0072138668005,665.7028804529681,667.1486206054688,72020100,SPY
2025-10-08,668.2753327277967,671.2266339865188,667.4477610054765,671.1268920898438,60702200,SPY
2025-10-09,671.5456907353398,671.9544560264949,667.2384109165724,669.1826171875,66501900,SPY
2025-10-10,670.1497521868876,671.9643973425017,650.9166069608107,651.0960693359375,159422600,SPY
2025-10-13,658.7036354539871,663.170417127303,657.8262232173948,661.0865478515625,79560500,SPY
2025-10-14,655.2338407773344,663.8683609233883,651.2456255038628,660.2789306640625,88779600,SPY
2025-10-15,664.855429242796,668.2553559603689,656.988660072404,663.2102661132812,81702600,SPY
2025-10-16,664.8554499895176,666.7398963555108,655.1740352792065,658.6936645507812,110563300,SPY
2025-10-17,657.5570092911896,663.7985760836355,656.2010306703355,662.4326171875,96500900,SPY
2025-10-20,665.3539499346838,670.2295576279439,665.3041094156895,669.3222045898438,60493400,SPY
2025-10-21,669.4617772299453,671.0071983826805,668.0060568363804,669.3121948242188,56249000,SPY
2025-10-22,670.0201576878661,670.0201576878661,661.3457774038759,665.83251953125,80564000,SPY
2025-10-23,666.1515932793667,670.7280970890292,665.8325287543602,669.7808837890625,65604500,SPY
2025-10-24,674.4670490970213,676.4710761570719,673.6594379369009,675.2546997070312,74356500,SPY
2025-10-27,680.7185156175003,683.5202343374859,680.1103274099472,683.2211303710938,63339800,SPY
2025-10-28,685.0257863269245,686.8802917495992,682.8123561492805,685.0357666015625,61738100,SPY
2025-10-29,686.6908448301914,687.6679989086465,680.8581046045199,685.3648071289062,85657100,SPY
2025-10-30,681.8851035842282,683.919071384824,677.8270874023438,677.8270874023438,76335800,SPY
2025-10-31,683.0217380676526,683.0616591685175,677.2388379885472,680.050537109375,87164100,SPY
2025-11-03,683.6498738048132,683.7794956694769,677.9367749059246,681.3267822265625,57315000,SPY
2025-11-04,674.1180423048241,677.9567360174515,672.5925816080086,673.2506103515625,78427000,SPY
2025-11-05,672.9913638051393,678.8540450990596,672.1837526501265,675.583740234375,74402400,SPY
2025-11-06,674.4769688014325,675.384321857154,666.7498016918889,668.3351440429688,85035300,SPY
2025-11-07,665.9421818455136,669.1028862313885,659.2619700189845,668.9931640625,100592400,SPY
2025-11-10,675.2447347362015,680.1701831536659,673.0412846911101,679.432373046875,75842900,SPY
2025-11-11,677.9467300747958,681.5560598909952,676.7302928180768,680.9877319335938,58953400,SPY
2025-11-12,682.7724572806613,682.9420002443612,678.9438047256676,681.3666381835938,62312500,SPY
2025-11-13,678.4950944095032,678.8540191634994,668.5445172010542,670.0599975585938,103457800,SPY
2025-11-14,663.4196879466924,673.669369761962,661.3159189526839,669.9503784179688,96846700,SPY
2025-11-17,667.7269573864955,671.7251529532939,660.2191128892804,663.7088012695312,90456100,SPY
2025-11-18,660.1493223141129,663.1604443809363,653.9277160969795,658.1353149414062,114467500,SPY
2025-11-19,658.8332701356088,665.3739409367662,656.8092216159307,660.6777954101562,94703000,SPY
2025-11-20,670.9274443593279,673.5696612658603,649.969414909385,650.6075439453125,165293500,SPY
2025-11-21,653.1200634979649,662.5920743656175,648.9324254696204,657.08837890625,123956200,SPY
2025-11-24,660.7375826041805,668.0858642133718,659.6408477705503,666.759765625,80437900,SPY
2025-11-25,666.6600618545837,674.2177464111714,662.5222643995295,673.03125,81077100,SPY
2025-11-26,675.6336030547216,679.6916195137131,674.7262499751725,677.6775512695312,71879600,SPY
2025-11-28,678.8540116786253,681.6557303234264,678.4950869285864,681.3765869140625,49212000,SPY
2025-12-01,676.8100876493213,680.9777652313311,676.7402865806703,678.2658081054688,61201200,SPY
2025-12-02,679.91089945233,681.8053259843603,677.3285642303521,679.5220947265625,62953800,SPY
2025-12-03,678.5648962284573,682.8920755410956,677.6874840363832,681.8751220703125,57238500,SPY
2025-12-04,683.2809493981625,683.3507504660292,679.3326553413237,682.3736572265625,61970300,SPY
2025-12-05,683.4504163312143,686.3618571461667,682.5630847287977,683.6697998046875,79241000,SPY
2025-12-08,684.5672069678625,684.6170474876437,679.5619773329797,681.6159057617188,55231500,SPY
2025-12-09,681.1373100558188,683.3707007727439,680.5789623765876,681.027587890625,58310100,SPY
2025-12-10,680.5490620813229,686.9401503769751,679.3027447895911,685.5443115234375,85671300,SPY
2025-12-11,683.1214313379483,687.2193077079016,680.1601500103427,687.1395263671875,86173700,SPY
2025-12-12,686.1424918468441,686.8504219479569,677.1690077077839,679.7514038085938,113160300,SPY
2025-12-15,683.7196756361553,683.7396361862291,677.2488060921288,678.7244262695312,90811000,SPY
2025-12-16,677.2288588584025,679.0734449717613,672.9913800472318,676.8699340820312,122030600,SPY
2025-12-17,677.8869129385677,678.4352803496147,669.2225131069573,669.4219360351562,110625200,SPY
2025-12-18,675.603604329658,678.7343677454887,672.9116078583543,674.4769287109375,108650100,SPY
2025-12-19,676.5900268554688,681.0900268554688,676.469970703125,680.5900268554688,103599500,SPY
2025-12-22,683.9400024414062,685.3599853515625,680.5900268554688,684.8300170898438,69556700,SPY
2025-12-23,683.9199829101562,688.2000122070312,683.8699951171875,687.9600219726562,64840000,SPY
2025-12-24,687.9500122070312,690.8300170898438,687.7999877929688,690.3800048828125,39445600,SPY
2025-12-26,690.6400146484375,691.6599731445312,689.27001953125,690.3099975585938,41613300,SPY
2025-12-29,687.5399780273438,689.2000122070312,686.0700073242188,687.8499755859375,62559500,SPY
2025-12-30,687.4500122070312,688.5599975585938,686.5800170898438,687.010009765625,47160700,SPY
2025-12-31,687.1400146484375,687.3599853515625,681.7100219726562,681.9199829101562,74144800,SPY
2026-01-02,685.7100219726562,686.8699951171875,679.8200073242188,683.1699829101562,89377200,SPY
2026-01-05,686.5399780273438,689.4299926757812,686.3800048828125,687.719970703125,71927200,SPY
2026-01-06,687.9299926757812,692.3200073242188,687.780029296875,691.8099975585938,69273800,SPY
2026-01-07,692.1900024414062,693.9600219726562,689.3200073242188,689.5800170898438,75588300,SPY
2026-01-08,688.8200073242188,690.6199951171875,687.489990234375,689.510009765625,64019200,SPY
2026-01-09,690.6300048828125,695.3099975585938,689.1799926757812,694.0700073242188,80125500,SPY
2026-01-12,690.6799926757812,696.0900268554688,690.6300048828125,695.1599731445312,63976000,SPY
2026-01-13,695.489990234375,696.0900268554688,691.3499755859375,693.77001953125,78309700,SPY
2026-01-14,691.0,691.719970703125,686.0399780273438,690.3599853515625,94676700,SPY
2026-01-15,694.5700073242188,695.4500122070312,691.25,692.239990234375,77862000,SPY
2026-01-16,693.6599731445312,694.25,690.0999755859375,691.6599731445312,79289200,SPY
2026-01-20,681.489990234375,684.77001953125,676.5700073242188,677.5800170898438,111623300,SPY
2026-01-21,679.6500244140625,688.739990234375,678.1300048828125,685.4000244140625,127844500,SPY
2026-01-22,689.8499755859375,691.1300048828125,686.9199829101562,688.97998046875,77112200,SPY
2026-01-23,688.1500244140625,690.9600219726562,687.1599731445312,689.22998046875,63059600,SPY
2026-01-26,690.489990234375,694.1300048828125,689.9199829101562,692.72998046875,60473800,SPY
2026-01-27,694.1799926757812,696.530029296875,693.5700073242188,695.489990234375,55506100,SPY
2026-01-28,697.0499877929688,697.8400268554688,693.9400024414062,695.4199829101562,61172200,SPY
2026-01-29,696.3900146484375,697.0599975585938,684.8300170898438,694.0399780273438,97486200,SPY
2026-01-30,691.7899780273438,694.2100219726562,687.1199951171875,691.969970703125,101835100,SPY
2026-02-02,689.5800170898438,696.9299926757812,689.4199829101562,695.4099731445312,79286500,SPY
2026-02-03,696.2100219726562,696.9600219726562,684.030029296875,689.530029296875,107904600,SPY
2026-02-04,690.3499755859375,691.4500122070312,681.760009765625,686.1900024414062,105204600,SPY
2026-02-05,680.9400024414062,683.6900024414062,675.7899780273438,677.6199951171875,113610800,SPY
2026-02-06,681.4600219726562,692.3099975585938,680.8499755859375,690.6199951171875,89127600,SPY
2026-02-09,689.4199829101562,695.8699951171875,688.3400268554688,693.9500122070312,73885200,SPY
2026-02-10,694.9500122070312,696.5399780273438,691.6599731445312,692.1199951171875,65185700,SPY
2026-02-11,696.3900146484375,697.1400146484375,689.1799926757812,691.9600219726562,76353900,SPY
2026-02-12,694.239990234375,695.3499755859375,680.3699951171875,681.27001953125,118829000,SPY
2026-02-13,681.6900024414062,686.280029296875,677.52001953125,681.75,96267500,SPY
2026-02-17,680.1400146484375,684.9400024414062,675.780029296875,682.8499755859375,81354700,SPY
2026-02-18,684.02001953125,689.1500244140625,682.8300170898438,686.2899780273438,73570300,SPY
2026-02-19,683.8400268554688,686.1799926757812,681.5499877929688,684.47998046875,58649400,SPY
2026-02-20,682.3200073242188,690.0599975585938,681.72998046875,689.4299926757812,100034000,SPY
2026-02-23,687.8300170898438,690.0,680.3699951171875,682.3900146484375,90558100,SPY
2026-02-24,681.9000244140625,688.3499755859375,680.0,687.3499755859375,73798700,SPY
2026-02-25,690.1799926757812,693.6799926757812,690.0999755859375,693.1500244140625,56369500,SPY
2026-02-26,693.280029296875,693.2999877929688,684.3499755859375,689.2999877929688,71671000,SPY
2026-02-27,683.0900268554688,686.8599853515625,681.6400146484375,685.989990234375,83308900,SPY
2026-03-02,678.7000122070312,688.6199951171875,678.02001953125,686.3800048828125,87477200,SPY
2026-03-03,675.0599975585938,682.6099853515625,669.6599731445312,680.3300170898438,105003100,SPY
2026-03-04,681.6300048828125,687.0900268554688,679.6199951171875,685.1300048828125,79182200,SPY
2026-03-05,682.0800170898438,685.530029296875,675.6099853515625,681.3099975585938,106606500,SPY
2026-03-06,673.4099731445312,676.1099853515625,669.760009765625,672.3800048828125,100509800,SPY
2025-03-07,484.7017992368597,490.7909129209113,478.1052492912749,489.3084411621094,54714700,QQQ
2025-03-10,481.01054355010933,481.5279087208424,466.2951647732502,470.3446350097656,76668000,QQQ
2025-03-11,469.96652188682117,476.39391614178453,464.65347123925363,469.2203063964844,68760800,QQQ
2025-03-12,476.74214541675576,478.6325518771569,469.4093395543602,474.5134582519531,46971100,QQQ
2025-03-13,473.8468663020031,473.8767137089589,464.07641024395843,465.9767761230469,46563300,QQQ
2025-03-14,471.3395542793586,478.1350765220873,470.73261656970107,477.2396240234375,43563000,QQQ
2025-03-17,477.189834792779,483.3884086426206,475.38897062743524,480.3338928222656,41744400,QQQ
2025-03-18,476.9908983924578,477.1898709733085,470.0262204273719,472.1454772949219,39072300,QQQ
2025-03-19,474.40398039047363,482.88097693346737,472.4737673393992,478.4634094238281,40430300,QQQ
2025-03-20,474.4736793716476,482.10495972485467,473.77719941007575,476.8416748046875,36780500,QQQ
2025-03-21,471.6877671830669,479.1797694014654,470.52368803573967,478.4136657714844,42234900,QQQ
2025-03-24,486.0025586791713,489.75914861467663,482.6744601047364,488.91217041015625,34567200,QQQ
2025-03-25,489.639545469345,491.8615821216475,488.67299966529646,491.7021484375,26035200,QQQ
2025-03-26,490.54628025757523,491.4032325143907,481.1000700784772,482.6545104980469,34627100,QQQ
2025-03-27,480.69152170184447,484.84664994408064,478.5392125885613,479.9043273925781,33469800,QQQ
2025-03-28,478.10077374160966,478.8082359990657,466.382656576976,467.2695007324219,46363800,QQQ
2025-03-31,460.2745390190723,468.1862267806507,455.70086298518777,467.2496032714844,53000300,QQQ
2025-04-01,465.6353253704141,471.94279304476703,462.76561033586444,471.01611328125,41156200,QQQ
2025-04-02,464.4595575234652,477.85168326885497,464.20047397854324,474.4538269042969,49894500,QQQ
2025-04-03,454.8140043600852,458.4310779026491,448.5364593153614,449.0545959472656,70456300,QQQ
2025-04-04,436.57922963452495,438.8012662497565,421.1643371582031,421.1643371582031,117088400,QQQ
2025-04-07,407.20423705779143,441.5614201479207,400.95658358107875,422.1806945800781,161557000,QQQ
2025-04-08,436.59916084576554,441.56143170449565,408.33022721914836,414.577880859375,101248100,QQQ
2025-04-09,414.08962016496724,466.16343342206665,413.9501042914269,464.3399658203125,142876900,QQQ
2025-04-10,451.9442914367033,453.96705879904806,431.0888571820337,444.590576171875,108384100,QQQ
2025-04-11,443.06604289719394,454.1663741146707,439.75786224336997,452.78131103515625,52483800,QQQ
2025-04-14,462.8054576620582,463.3933522712816,451.01761274443425,455.850341796875,43941200,QQQ
2025-04-15,456.9065795217768,460.7328968756089,454.52507867632215,456.3585205078125,35404200,QQQ
2025-04-16,447.43041565591307,451.00762332139715,436.2005738134235,442.5976867675781,48980600,QQQ
2025-04-17,445.57707652380003,446.1549970317344,439.78774529190997,442.51800537109375,44837000,QQQ
2025-04-21,436.6688946094812,437.51584230875216,426.40556828000206,431.5671081542969,44149300,QQQ
2025-04-22,437.2568260974721,445.9856002161295,436.06108861931057,442.89666748046875,52304400,QQQ
2025-04-23,456.53786014306723,461.7292918835912,451.26669636006665,452.9407043457031,55801100,QQQ
2025-04-24,454.8538775624891,465.9940433908054,454.2061687513021,465.6851501464844,45956100,QQQ
2025-04-25,465.30650394037264,471.40469766730706,463.7321457882604,470.8765869140625,38697100,QQQ
2025-04-28,471.34492884890216,473.1185867567387,464.36986487736374,470.7271423339844,33550800,QQQ
2025-04-29,468.4951374553907,474.722873222181,467.91718654726753,473.8360290527344,30613100,QQQ
2025-04-30,465.4659581608863,475.5000933242452,460.7826887017505,473.7762451171875,46810600,QQQ
2025-05-01,481.68795952250036,485.4445187613678,479.0274574431888,479.964111328125,43316500,QQQ
2025-05-02,484.8068330037864,489.1612611202772,483.10290255126364,487.0886535644531,39218100,QQQ
2025-05-05,482.87372581995743,487.2879376271539,482.37550695931134,484.198974609375,28309500,QQQ
2025-05-06,477.85168296536403,483.32211645922314,476.48656811897325,479.6950988769531,32786300,QQQ
2025-05-07,480.3626833864985,484.06943292672264,475.08157562625235,481.5783386230469,38006300,QQQ
2025-05-08,486.78973347402933,490.9448922772597,482.4452794741909,486.55059814453125,39577600,QQQ
2025-05-09,488.46373075344206,489.789009962343,484.4680361370782,486.2317199707031,27767400,QQQ
2025-05-12,505.1839413174901,506.08075957729017,499.69359025194126,506.0408935546875,45090600,QQQ
2025-05-13,507.34623920694446,515.5469326874095,506.60888501619945,513.7533569335938,53269600,QQQ
2025-05-14,514.9291670405382,517.3803650369858,513.9127810511419,516.8323364257812,47014500,QQQ
